yoa	country	gender	perc
2015	NM	M	0.0034
2015	NP	F	0.0291
2015	NP	M	0.0391
2015	PAL	F	0.0
2015	PAL	M	0.0
2015	PE	F	0.0
2015	PE	M	0.0
2015	PH	F	0.0
2015	PH	M	0.0
2015	PK	F	0.0
2015	PK	M	0.0
2015	RG	F	0.0
2015	RG	M	0.0
2015	RO	F	0.0
2015	RO	M	0.0
2015	RS	F	0.0
2015	RS	M	0.0
2015	RW	F	0.0239
2015	RW	M	0.017
2015	SA	F	0.0
2015	SA	M	0.0
2015	SB	F	0.0
2015	SB	M	0.0
2015	SD	F	0.0
2015	SD	M	0.0
2015	SF	F	0.0034
2015	SF	M	0.0102
2015	SG	F	0.0
2015	SG	M	0.0
2015	SH	F	0.0
2015	SH	M	0.0
2015	SK	F	0.0
2015	SK	M	0.0
2015	SL	F	0.0
2015	SL	M	0.0
2015	SO	F	0.1675
2015	SO	M	0.1497
2015	SR	F	0.0
2015	SR	M	0.0
2015	SSU	F	0.0
2015	SSU	M	0.0
2015	SU	F	0.041
2015	SU	M	0.0425
2015	SY	F	0.0034
2015	SY	M	0.0085
2015	TB	F	0.0
2015	TB	M	0.0
2015	TH	F	0.0479
2015	TH	M	0.0391
2015	TO	F	0.0
2015	TO	M	0.0
2015	TS	F	0.0
2015	TS	M	0.0
2015	TU	F	0.0034
2015	TU	M	0.0
2015	TX	F	0.0
2015	TX	M	0.0
2015	TZ	F	0.0274
2015	TZ	M	0.0187
2015	UG	F	0.0051
2015	UG	M	0.0017
2015	UP	F	0.0
2015	UP	M	0.0
2015	UZ	F	0.0
2015	UZ	M	0.0
2015	VE	F	0.0
2015	VE	M	0.0
2015	VN	F	0.0
2015	VN	M	0.0
2015	YM	F	0.0
2015	YM	M	0.0017
2015	YO	F	0.0
2015	YO	M	0.0
2015	ZA	F	0.0
2015	ZA	M	0.0051
2015	ZI	F	0.0085
2015	ZI	M	0.0
2015	ZR	F	0.0
2015	ZR	M	0.0
2016	AB	F	0.0
2016	AB	M	0.0
2016	AF	F	0.0345
2016	AF	M	0.0458
2016	AJ	F	0.0
2016	AJ	M	0.0
2016	AK	F	0.0
2016	AK	M	0.0
2016	AM	F	0.0
2016	AM	M	0.0
2016	AO	F	0.0
2016	AO	M	0.0
2016	AR	F	0.0
2016	AR	M	0.0
2016	AU	F	0.0
2016	AU	M	0.0
2016	BA	F	0.0
2016	BA	M	0.0
2016	BC	F	0.0
2016	BC	M	0.0
2016	BE	F	0.0
2016	BE	M	0.0
2016	BK	F	0.0
2016	BK	M	0.0
2016	BM	F	0.0539
2016	BM	M	0.0555
2016	BO	F	0.0
2016	BO	M	0.0
2016	BR	F	0.0
2016	BR	M	0.0
2016	BT	F	0.0166
2016	BT	M	0.0253
2016	BY	F	0.0193
2016	BY	M	0.0109
2016	CB	F	0.0
2016	CB	M	0.0
2016	CD	F	0.0152
2016	CD	M	0.0
2016	CE	F	0.0
2016	CE	M	0.0012
2016	CG	F	0.0
2016	CG	M	0.0012
2016	CH	F	0.0014
2016	CH	M	0.0012
2016	CI	F	0.0
2016	CI	M	0.0
2016	CM	F	0.0014
2016	CM	M	0.0012
2016	CN	F	0.0
2016	CN	M	0.0
2016	CO	F	0.0014
2016	CO	M	0.0024
2016	CT	F	0.0041
2016	CT	M	0.0253
2016	CU	F	0.047
2016	CU	M	0.0555
2016	DA	F	0.0
2016	DA	M	0.0
2016	DC	F	0.1547
2016	DC	M	0.1074
2016	DJ	F	0.0097
2016	DJ	M	0.006
2016	EC	F	0.0
2016	EC	M	0.0
2016	EG	F	0.0028
2016	EG	M	0.0072
2016	ER	F	0.0166
2016	ER	M	0.0229
2016	ET	F	0.0456
2016	ET	M	0.029
2016	GA	F	0.0
2016	GA	M	0.0
2016	GB	F	0.0
2016	GB	M	0.0
2016	GG	F	0.0
2016	GG	M	0.0
2016	GH	F	0.0014
2016	GH	M	0.0
2016	GT	F	0.0
2016	GT	M	0.0024
2016	GU	F	0.0
2016	GU	M	0.0
2016	HA	F	0.0
2016	HA	M	0.0012
2016	HK	F	0.0
2016	HK	M	0.0
2016	HO	F	0.0
2016	HO	M	0.0
2016	ID	F	0.0
2016	ID	M	0.0
2016	IN	F	0.0028
2016	IN	M	0.0024
2016	IR	F	0.0138
2016	IR	M	0.0169
2016	IS	F	0.0028
2016	IS	M	0.0
2016	IV	F	0.0
2016	IV	M	0.0012
2016	IZ	F	0.1133
2016	IZ	M	0.1423
2016	JO	F	0.0083
2016	JO	M	0.006
2016	KA	F	0.0
2016	KA	M	0.0
2016	KC	F	0.0
2016	KC	M	0.0
2016	KE	F	0.0345
2016	KE	M	0.0338
2016	KG	F	0.0
2016	KG	M	0.0
2016	KM	F	0.0
2016	KM	M	0.0
2016	KN	F	0.0014
2016	KN	M	0.0012
2016	KRI	F	0.0
2016	KRI	M	0.0
2016	KU	F	0.0
2016	KU	M	0.0
2016	KZ	F	0.0
2016	KZ	M	0.0
2016	LA	F	0.0
2016	LA	M	0.0
2016	LE	F	0.0014
2016	LE	M	0.0012
2016	LI	F	0.0
2016	LI	M	0.0
2016	LO	F	0.0
2016	LO	M	0.0
2016	LY	F	0.0
2016	LY	M	0.0
2016	MA	F	0.0
2016	MA	M	0.0
2016	MD	F	0.0
2016	MD	M	0.0
2016	MI	F	0.0
2016	MI	M	0.0
2016	MLT	F	0.0
2016	MLT	M	0.0
2016	MM	F	0.0
2016	MM	M	0.0036
2016	MO	F	0.0
2016	MO	M	0.0
2016	MT	F	0.0
2016	MT	M	0.0
2016	MU	F	0.0
2016	MU	M	0.0
2016	MX	F	0.0
2016	MX	M	0.0012
2016	MY	F	0.011
2016	MY	M	0.0133
2016	MZ	F	0.0
2016	MZ	M	0.0
2016	NI	F	0.0
2016	NI	M	0.0012
2016	NM	F	0.0014
2016	NM	M	0.0024
2016	NP	F	0.0221
2016	NP	M	0.0133
2016	PAL	F	0.0
2016	PAL	M	0.0
2016	PE	F	0.0
2016	PE	M	0.0012
2016	PH	F	0.0041
2016	PH	M	0.0048
2016	PK	F	0.0041
2016	PK	M	0.0036
2016	RG	F	0.0
2016	RG	M	0.0
2016	RO	F	0.0014
2016	RO	M	0.0024
2016	RS	F	0.0014
2016	RS	M	0.0
2016	RW	F	0.0193
2016	RW	M	0.0084
2016	SA	F	0.0
2016	SA	M	0.0
2016	SB	F	0.0
2016	SB	M	0.0
2016	SD	F	0.0
2016	SD	M	0.0012
2016	SF	F	0.0097
2016	SF	M	0.006
2016	SG	F	0.0
2016	SG	M	0.0
2016	SH	F	0.0
2016	SH	M	0.0
2016	SK	F	0.0
2016	SK	M	0.0
2016	SL	F	0.0
2016	SL	M	0.0
2016	SO	F	0.0925
2016	SO	M	0.0965
2016	SR	F	0.0
2016	SR	M	0.0
2016	SSU	F	0.0014
2016	SSU	M	0.0
2016	SU	F	0.0221
2016	SU	M	0.0386
2016	SY	F	0.0525
2016	SY	M	0.0543
2016	TB	F	0.0
2016	TB	M	0.0
2016	TH	F	0.0152
2016	TH	M	0.0145
2016	TO	F	0.0014
2016	TO	M	0.0012
2016	TS	F	0.0
2016	TS	M	0.0
2016	TU	F	0.0041
2016	TU	M	0.0036
2016	TX	F	0.0
2016	TX	M	0.0
2016	TZ	F	0.076
2016	TZ	M	0.0591
2016	UG	F	0.0511
2016	UG	M	0.0567
2016	UP	F	0.0
2016	UP	M	0.0
2016	UZ	F	0.0
2016	UZ	M	0.0
2016	VE	F	0.0
2016	VE	M	0.0
2016	VN	F	0.0
2016	VN	M	0.0
2016	YM	F	0.0
2016	YM	M	0.0
2016	YO	F	0.0
2016	YO	M	0.0
2016	ZA	F	0.0028
2016	ZA	M	0.0036
2016	ZI	F	0.0028
2016	ZI	M	0.0024
2016	ZR	F	0.0
2016	ZR	M	0.0
2017	AB	F	0.0
2017	AB	M	0.0
2017	AF	F	0.1408
2017	AF	M	0.1705
2017	AJ	F	0.0
2017	AJ	M	0.0
2017	AK	F	0.0
2017	AK	M	0.0
2017	AM	F	0.0
2017	AM	M	0.0
2017	AO	F	0.0
2017	AO	M	0.0
2017	AR	F	0.0
2017	AR	M	0.0
2017	AU	F	0.0
2017	AU	M	0.0
2017	BA	F	0.0
2017	BA	M	0.0
2017	BC	F	0.0
2017	BC	M	0.0
2017	BE	F	0.0
2017	BE	M	0.0
2017	BK	F	0.0
2017	BK	M	0.0
2017	BM	F	0.0634
2017	BM	M	0.0814
2017	BO	F	0.0
2017	BO	M	0.0
2017	BR	F	0.0
2017	BR	M	0.0
2017	BT	F	0.0141
2017	BT	M	0.0155
2017	BY	F	0.0211
2017	BY	M	0.0078
2017	CB	F	0.0
2017	CB	M	0.0
2017	CD	F	0.0035
2017	CD	M	0.0
2017	CE	F	0.0
2017	CE	M	0.0
2017	CG	F	0.0035
2017	CG	M	0.0039
2017	CH	F	0.0
2017	CH	M	0.0
2017	CI	F	0.0
2017	CI	M	0.0
2017	CM	F	0.0
2017	CM	M	0.0
2017	CN	F	0.0
2017	CN	M	0.0
2017	CO	F	0.0
2017	CO	M	0.0039
2017	CT	F	0.0035
2017	CT	M	0.0
2017	CU	F	0.0211
2017	CU	M	0.031
2017	DA	F	0.0
2017	DA	M	0.0
2017	DC	F	0.1373
2017	DC	M	0.1202
2017	DJ	F	0.0
2017	DJ	M	0.0
2017	EC	F	0.0
2017	EC	M	0.0
2017	EG	F	0.0
2017	EG	M	0.0
2017	ER	F	0.0
2017	ER	M	0.0039
2017	ET	F	0.0176
2017	ET	M	0.0194
2017	GA	F	0.0
2017	GA	M	0.0
2017	GB	F	0.0
2017	GB	M	0.0
2017	GG	F	0.0
2017	GG	M	0.0
2017	GH	F	0.0
2017	GH	M	0.0
2017	GT	F	0.0
2017	GT	M	0.0
2017	GU	F	0.0
2017	GU	M	0.0
2017	HA	F	0.0
2017	HA	M	0.0
2017	HK	F	0.0
2017	HK	M	0.0
2017	HO	F	0.0
2017	HO	M	0.0
2017	ID	F	0.0
2017	ID	M	0.0
2017	IN	F	0.0106
2017	IN	M	0.0039
2017	IR	F	0.0211
2017	IR	M	0.0155
2017	IS	F	0.0
2017	IS	M	0.0
2017	IV	F	0.0
2017	IV	M	0.0
2017	IZ	F	0.1796
2017	IZ	M	0.1279
2017	JO	F	0.0
2017	JO	M	0.0078
2017	KA	F	0.0
2017	KA	M	0.0
2017	KC	F	0.0
2017	KC	M	0.0
2017	KE	F	0.0246
2017	KE	M	0.0271
2017	KG	F	0.0
2017	KG	M	0.0
2017	KM	F	0.0
2017	KM	M	0.0
2017	KN	F	0.0
2017	KN	M	0.0
2017	KRI	F	0.0
2017	KRI	M	0.0
2017	KU	F	0.0
2017	KU	M	0.0
2017	KZ	F	0.0
2017	KZ	M	0.0
2017	LA	F	0.0
2017	LA	M	0.0
2017	LE	F	0.0
2017	LE	M	0.0
2017	LI	F	0.0
2017	LI	M	0.0
2017	LO	F	0.0
2017	LO	M	0.0
2017	LY	F	0.0
2017	LY	M	0.0
2017	MA	F	0.0
2017	MA	M	0.0
2017	MD	F	0.0
2017	MD	M	0.0
2017	MI	F	0.0
2017	MI	M	0.0
2017	MLT	F	0.0
2017	MLT	M	0.0
2017	MM	F	0.0035
2017	MM	M	0.0039
2017	MO	F	0.0
2017	MO	M	0.0
2017	MT	F	0.0
2017	MT	M	0.0
2017	MU	F	0.0
2017	MU	M	0.0
2017	MX	F	0.0035
2017	MX	M	0.0
2017	MY	F	0.0106
2017	MY	M	0.0116
2017	MZ	F	0.0
2017	MZ	M	0.0
2017	NI	F	0.0
2017	NI	M	0.0
2017	NM	F	0.0
2017	NM	M	0.0
2017	NP	F	0.0141
2017	NP	M	0.0078
2017	PAL	F	0.0
2017	PAL	M	0.0
2017	PE	F	0.007
2017	PE	M	0.0078
2017	PH	F	0.0
2017	PH	M	0.0039
2017	PK	F	0.0141
2017	PK	M	0.0155
2017	RG	F	0.0
2017	RG	M	0.0
2017	RO	F	0.0
2017	RO	M	0.0
2017	RS	F	0.0
2017	RS	M	0.0
2017	RW	F	0.081
2017	RW	M	0.0736
2017	SA	F	0.0
2017	SA	M	0.0
2017	SB	F	0.0
2017	SB	M	0.0
2017	SD	F	0.0106
2017	SD	M	0.0078
2017	SF	F	0.0
2017	SF	M	0.0
2017	SG	F	0.0
2017	SG	M	0.0
2017	SH	F	0.0
2017	SH	M	0.0
2017	SK	F	0.0
2017	SK	M	0.0
2017	SL	F	0.0
2017	SL	M	0.0
2017	SO	F	0.0211
2017	SO	M	0.0271
2017	SR	F	0.0
2017	SR	M	0.0
2017	SSU	F	0.0
2017	SSU	M	0.0
2017	SU	F	0.0493
2017	SU	M	0.0465
2017	SY	F	0.0352
2017	SY	M	0.0504
2017	TB	F	0.0
2017	TB	M	0.0
2017	TH	F	0.0211
2017	TH	M	0.0465
2017	TO	F	0.0
2017	TO	M	0.0039
2017	TS	F	0.0
2017	TS	M	0.0
2017	TU	F	0.0
2017	TU	M	0.0
2017	TX	F	0.0
2017	TX	M	0.0
2017	TZ	F	0.0352
2017	TZ	M	0.0155
2017	UG	F	0.0282
2017	UG	M	0.0388
2017	UP	F	0.0
2017	UP	M	0.0
2017	UZ	F	0.0
2017	UZ	M	0.0
2017	VE	F	0.0
2017	VE	M	0.0
2017	VN	F	0.0
2017	VN	M	0.0
2017	YM	F	0.0
2017	YM	M	0.0
2017	YO	F	0.0
2017	YO	M	0.0
2017	ZA	F	0.0035
2017	ZA	M	0.0
2017	ZI	F	0.0
2017	ZI	M	0.0
2017	ZR	F	0.0
2017	ZR	M	0.0
